tag,family_requested,family_resolved,method,reps,delta_abs,relative_error_abs,gate_pass_1e2,runtime_s,stop_reason,output_json,output_log
hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed01_tail_drop_1,match_adapt,paop_lf_std,SPSA,3,0.03102283620227525,0.2814873957430542,False,409.75242062471807,converged,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed01/replay_tail_drop_1.json,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed01/replay_tail_drop_1.log
